"yes let s all save and not spend to boost the economy" "{'save': True, 'spend': True, 'boost': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"We are now at approx 14 5 unemployment with approx 40 million unemployed Last year was last year Look at where we are now and why did we never reach the 5 GDP trump promised" "{'approx': True, '14': True, '5': True, 'unemployment': True, '40': True, 'million': True, 'unemployed': True, 'year': True, 'reach': True, 'gdp': True, 'trump': True, 'promise': True}" 0.9740136071284793 0.02598639287151838 positive
"We re small yeah but we re richer than you probably looking at the GDP per inhabitant lolll" "{'small': True, 'yeah': True, 'rich': True, 'gdp': True, 'inhabitant': True, 'lolll': True}" 0.749975070758371 0.2500249292416294 positive
"Proper Management Pakistan export 500 billion annual GDP 2000 billion annual Every Pakistani income 2000 monthly How Civil Service Employees jobs must be depended on the Performance 120 embassies must be involved in the export promotion activities Exporters gave bad name" "{'proper': True, 'management': True, 'pakistan': True, 'export': True, '500': True, 'billion': True, 'annual': True, 'gdp': True, '2000': True, 'pakistani': True, 'income': True, 'monthly': True, 'civil': True, 'service': True, 'employee': True, 'job': True, 'depend': True, 'performance': True, '120': True, 'embassy': True, 'involve': True, 'promotion': True, 'activity': True, 'exporter': True, 'give': True, 'bad': True}" 0.348092936724889 0.6519070632751116 negative
"Careful ohhhh the GEJ was incompetent goons will soon attack you People really traded 7 GDP growth to be dazzled by Daura led Economic stagnation and looting Lmao" "{'careful': True, 'ohhh': True, 'gej': True, 'incompetent': True, 'goon': True, 'attack': True, 'people': True, 'trade': True, '7': True, 'gdp': True, 'growth': True, 'dazzle': True, 'daura': True, 'lead': True, 'economic': True, 'stagnation': True, 'looting': True, 'lmao': True}" 0.9687175111091165 0.03128248889087929 positive
"I will share tomorrow but trust me our GDP growth rates were better than modi s tenure And although the world suffered recession in 2008 India was not affected much Also when MMS was PM there was peace and no communal tension We were focused on scientific temper and dvlpmnt" "{'share': True, 'tomorrow': True, 'trust': True, 'gdp': True, 'growth': True, 'rate': True, 'good': True, 'modi': True, 'tenure': True, 'world': True, 'suffer': True, 'recession': True, '2008': True, 'india': True, 'affect': True, 'mm': True, 'pm': True, 'peace': True, 'communal': True, 'tension': True, 'focus': True, 'scientific': True, 'temper': True, 'dvlpmnt': True}" 0.9808380316141972 0.019161968385798707 positive
"Presided past tense Where was that 5 growth trump promised He averaged until covid 2 5 only 2 better than Obama who inherited an economy in crises What will trump s GDP be this year Where are we now economically" "{'preside': True, 'past': True, 'tense': True, '5': True, 'growth': True, 'trump': True, 'promise': True, 'average': True, 'covid': True, '2': True, 'good': True, 'obama': True, 'inherit': True, 'economy': True, 'crisis': True, 'gdp': True, 'year': True, 'economically': True}" 0.9823758045276989 0.01762419547229864 positive
"If the United States real GDP and other democracies should agree to an increasingly interco" "{'united': True, 'state': True, 'real': True, 'gdp': True, 'democracy': True, 'agree': True, 'increasingly': True, 'interco': True}" 0.30170952246397287 0.6982904775360271 negative
"Italy s GDP to shrink 9 5 pct in baseline scenario central bank Xinhua Xinhua" "{'italy': True, 'gdp': True, 'shrink': True, '9': True, '5': True, 'pct': True, 'baseline': True, 'scenario': True, 'central': True, 'bank': True, 'xinhua': True}" 0.30170952246397287 0.6982904775360271 negative
"found a supplier that making replica 0526 shirts but for some reason they don t make wonwoo s djdjd maybe his shirt s color is too unique" "{'find': True, 'supplier': True, 'make': True, 'replica': True, '0526': True, 'shirt': True, 'reason': True, 'wonwoo': True, 'djdjd': True, 'color': True, 'unique': True}" 0.749975070758371 0.2500249292416294 positive
"Australia agriculture has enormous possibilities Agriculture and its closely related sectors earn 155 billion a year for a 12 share of GDP MBDAustralia MBDAgriculture MBDNature Australi" "{'australia': True, 'agriculture': True, 'enormous': True, 'possibility': True, 'closely': True, 'related': True, 'sector': True, 'earn': True, '155': True, 'billion': True, 'year': True, '12': True, 'share': True, 'gdp': True, 'mbdaustralia': True, 'mbdagriculture': True, 'mbdnature': True, 'australi': True}" 0.30170952246397287 0.6982904775360271 negative
"M2 GDP is bull s best friend" "{'m2': True, 'gdp': True, 'bull': True, 'friend': True}" 0.1666482019938326 0.8333517980061673 negative
"MyFCMB I m going to CC the CBN in an email because I don t understand why it should take almost a month to reflect the GDP paid into my account" "{'myfcmb': True, 'cc': True, 'cbn': True, 'email': True, 'understand': True, 'month': True, 'reflect': True, 'gdp': True, 'pay': True, 'account': True}" 0.30170952246397287 0.6982904775360271 negative
"Macro Economy or Micro Economy What is the alcohol contribution to the country s GDP What percentage of tax is attributed to the alcohol industry through which tax type FYI we are ECONOMIC freedom fighters You cant tell us anything about economy" "{'macro': True, 'economy': True, 'micro': True, 'alcohol': True, 'contribution': True, 'country': True, 'gdp': True, 'percentage': True, 'tax': True, 'attribute': True, 'industry': True, 'type': True, 'fyi': True, 'economic': True, 'freedom': True, 'fighter': True}" 0.963993323437137 0.03600667656286156 positive
"I never had healthcare as an adult til I relocated to Samoa for work And now I have it cause it s free My first time as an American Adult having healthcare came from a 3rd world nation Taxes rich ppl same as middle class has 845 million GDP This should embarrass the US" "{'healthcare': True, 'adult': True, 'til': True, 'relocate': True, 'samoa': True, 'work': True, 'free': True, 'time': True, 'american': True, '3rd': True, 'world': True, 'nation': True, 'tax': True, 'rich': True, 'ppl': True, 'middle': True, 'class': True, '845': True, 'million': True, 'gdp': True, 'embarrass': True}" 0.988508951872468 0.01149104812752984 positive
"Think of what runs the US GDP A huge component is energy If we keep everyone at home and no planes flying they can destroy the US economically No energy usage This is the China plan IMO Weaken us economically We all need to get back to our old normal" "{'run': True, 'gdp': True, 'huge': True, 'component': True, 'energy': True, 'home': True, 'plane': True, 'fly': True, 'destroy': True, 'economically': True, 'usage': True, 'china': True, 'plan': True, 'imo': True, 'weaken': True, 'back': True, 'normal': True}" 0.13364061012530412 0.8663593898746949 negative
 {} 0.30170952246397287 0.6982904775360271 negative
"We need 40 000 of DAC plants in the next 10 years Each Direct Air Capture plant can do the work of 40 million trees It would only cost 1 of the world s GDP Lets do it" "{'40': True, '000': True, 'dac': True, 'plant': True, '10': True, 'year': True, 'direct': True, 'air': True, 'capture': True, 'work': True, 'million': True, 'tree': True, 'cost': True, '1': True, 'world': True, 'gdp': True}" 0.874985457700697 0.12501454229930273 positive
"I never mentioned conspiracies you have I m just showing how the GDP around the world is affected by this pandemic I think economics are a bit above your pay grade Bye bye" "{'mention': True, 'conspiracy': True, 'show': True, 'gdp': True, 'world': True, 'affect': True, 'pandemic': True, 'economics': True, 'bit': True, 'pay': True, 'grade': True, 'bye': True}" 0.1666482019938326 0.8333517980061673 negative
"Any climate must be CO2 GDP where efficiency and technology are spread to the developing world Of course the first step is a Free market economy" "{'climate': True, 'co2': True, 'gdp': True, 'efficiency': True, 'technology': True, 'spread': True, 'develop': True, 'world': True, 'step': True, 'free': True, 'market': True, 'economy': True}" 0.749975070758371 0.2500249292416294 positive
"If you can show me one year that we ve had the 5 GDP that trump promised us I ll concede that we are better off under trump than we may be with Biden" "{'show': True, 'year': True, 've': True, '5': True, 'gdp': True, 'trump': True, 'promise': True, 'll': True, 'concede': True, 'good': True, 'biden': True}" 0.9917650719217997 0.008234928078199368 positive
"Don t want to get into an argument but he wasn t He asked how much the EU gives Poland and you asked how much does the EU take from Poland and you chose to show that graph Economies aren t hermetic so you have to give context 1 5 of your GDP is still less that the 4Bn" "{'argument': True, 'wasn': True, 'eu': True, 'give': True, 'poland': True, 'choose': True, 'show': True, 'graph': True, 'economy': True, 'aren': True, 'hermetic': True, 'context': True, '1': True, '5': True, 'gdp': True, '4bn': True}" 0.30170952246397287 0.6982904775360271 negative
"Well that is fact If it wasn t a fact Wales wouldn t be ticking over on English money would it Are you even aware that nations with GDP s like Wales that are not being subsidised by way of union membership are second world and third world shitholes" "{'fact': True, 'wasn': True, 'wales': True, 'wouldn': True, 'tick': True, 'english': True, 'money': True, 'aware': True, 'nation': True, 'gdp': True, 'wale': True, 'subsidise': True, 'union': True, 'membership': True, 'world': True, 'shitholes': True}" 0.30170952246397287 0.6982904775360271 negative
"stevenmnuchin1 If your boss would have done something about the Covid outbreak our workers would have been working this whole time Thr 600 a week xtra for working folks on unemployment is driving our economy right now Our GDP expected to drop 3 points when it stops" "{'stevenmnuchin': True, '1': True, 'bos': True, 'covid': True, 'outbreak': True, 'worker': True, 'work': True, 'time': True, 'thr': True, '600': True, 'week': True, 'xtra': True, 'folk': True, 'unemployment': True, 'drive': True, 'economy': True, 'gdp': True, 'expect': True, 'drop': True, '3': True, 'point': True, 'stop': True}" 0.8437240883359851 0.15627591166401467 positive
"Let s break that down What are you referring to by the economy When economists refer to the economy they are referring to a theoretical construct that can be measured by the GDP a measurement they created to measure the economy You re likely thinking of something else" "{'break': True, 'refer': True, 'economy': True, 'economist': True, 'theoretical': True, 'construct': True, 'measure': True, 'gdp': True, 'measurement': True, 'create': True, 'thinking': True}" 0.12498545915069072 0.8750145408493089 negative
"this is the same socialist ideology that keeps Ugandans impoverished it is full of simplistic partial truths that are in effect practice lies California is about the same population as Uganda get has over 100 times the GDP much more evenly distributed" "{'socialist': True, 'ideology': True, 'ugandan': True, 'impoverish': True, 'full': True, 'simplistic': True, 'partial': True, 'truth': True, 'effect': True, 'practice': True, 'lie': True, 'california': True, 'population': True, 'uganda': True, '100': True, 'time': True, 'gdp': True, 'evenly': True, 'distribute': True}" 0.1480562325768024 0.8519437674231978 negative
"Pharma manufacturers base themselves there for tax and subsidy reasons Gdp per capita is a weaker measure than usual due to these distortions" "{'pharma': True, 'manufacturer': True, 'base': True, 'tax': True, 'subsidy': True, 'reason': True, 'gdp': True, 'caput': True, 'weak': True, 'measure': True, 'usual': True, 'due': True, 'distortion': True}" 0.5792645452452865 0.4207354547547129 neutral
"Is that the GDP of Wales Feeeeck London alone generates almost 1 0 trillion every year 70 billion is even more pathetic than I thought Slovakia and Estonia have EU money to help subsidise just like Wales has English money to subsidise That s what makes the difference" "{'gdp': True, 'wale': True, 'feeeck': True, 'london': True, 'generate': True, '1': True, '0': True, 'trillion': True, 'year': True, '70': True, 'billion': True, 'pathetic': True, 'slovakia': True, 'estonia': True, 'eu': True, 'money': True, 'subsidise': True, 'english': True, 'make': True, 'difference': True}" 0.24997507241550607 0.7500249275844936 negative
"You can because you came and got the economy in a better state than what all other finance ministers experienced for over 30 years declining debt to GDP what have you done to improve the economy overseeing negative growth" "{'economy': True, 'good': True, 'state': True, 'finance': True, 'minister': True, 'experience': True, '30': True, 'year': True, 'decline': True, 'debt': True, 'gdp': True, 'improve': True, 'oversee': True, 'negative': True, 'growth': True}" 0.7108017930341938 0.2891982069658036 positive
"I imagine the final fantasy victory music playing after I complete a day at work" "{'imagine': True, 'final': True, 'fantasy': True, 'victory': True, 'music': True, 'playing': True, 'complete': True, 'day': True, 'work': True}" 0.9798348268684465 0.02016517313155394 positive
"Decoupling of GDP growth and carbon intensity is possible shown by Denmark" "{'decoupling': True, 'gdp': True, 'growth': True, 'carbon': True, 'intensity': True, 'show': True, 'denmark': True}" 0.30170952246397287 0.6982904775360271 negative
"Soooo all hail the GDP but don t trust the government They re trying to destroy the economy Got it" "{'sooo': True, 'hail': True, 'gdp': True, 'trust': True, 'government': True, 'destroy': True, 'economy': True}" 0.9740136071284793 0.02598639287151838 positive
"silver valcambi departing with a portion of their private wealth in search of silver GNP fx GDP Dow fx" "{'silver': True, 'valcambi': True, 'depart': True, 'portion': True, 'private': True, 'wealth': True, 'search': True, 'gnp': True, 'fx': True, 'gdp': True, 'dow': True}" 0.30170952246397287 0.6982904775360271 negative
"Yes yes The gdp God bless the GDP It falls 10 and 40 million Americans loose their job I will pray to the GDP gods that it goes up so we all can go back to work and die" "{'gdp': True, 'god': True, 'bless': True, 'fall': True, '10': True, '40': True, 'million': True, 'american': True, 'loose': True, 'job': True, 'pray': True, 'back': True, 'work': True, 'die': True}" 0.7227456063745327 0.27725439362546567 positive
"Maybe Canada is going fantastic most countries are doing horribly But Reuters says Canada GDP in April fell a record 11 as COVID 19 shutters economy" "{'canada': True, 'fantastic': True, 'country': True, 'horribly': True, 'reuters': True, 'gdp': True, 'april': True, 'fell': True, 'record': True, '11': True, 'covid': True, '19': True, 'shutter': True, 'economy': True}" 0.7940855133225193 0.20591448667748044 positive
"a lot of gold movements are counted as exports in trade They are traded as profit within London and counted as exports It accounts possibly to 1 of UK GDP" "{'lot': True, 'gold': True, 'movement': True, 'count': True, 'export': True, 'trade': True, 'profit': True, 'london': True, 'account': True, 'possibly': True, '1': True, 'uk': True, 'gdp': True}" 0.749975070758371 0.2500249292416294 positive
"Going to war with will be bad for but very very bad for especially now when is at its weakest for the last 25 years Border disputes with GDP in negative Communal divide at its peak one of COVID 19 worset hit countries 3 states fighting for freedom" "{'war': True, 'bad': True, 'weak': True, '25': True, 'year': True, 'border': True, 'dispute': True, 'gdp': True, 'negative': True, 'communal': True, 'divide': True, 'peak': True, 'covid': True, '19': True, 'worset': True, 'hit': True, 'country': True, '3': True, 'state': True, 'fight': True, 'freedom': True}" 0.09505188640599255 0.904948113594005 negative
"THE ECONOMY THO BRUH stfu obama hit a higher GDP than trump has and the unemployment rate has slowly been going down so during Obama s presidency you couldve said the unemployment rate was at the lowest its ever been" "{'economy': True, 'tho': True, 'bruh': True, 'stfu': True, 'obama': True, 'hit': True, 'high': True, 'gdp': True, 'trump': True, 'unemployment': True, 'rate': True, 'slowly': True, 'presidency': True, 'couldve': True, 'low': True}" 0.9413956379352573 0.05860436206474409 positive
"Yes There will be a percentage of collateral damage It s inevitable Mother Nature promises to keep it below 2 000 000 of GDP Governments may approach Payday Lenders should they wish" "{'percentage': True, 'collateral': True, 'damage': True, 'inevitable': True, 'mother': True, 'nature': True, 'promise': True, '2': True, '000': True, 'gdp': True, 'government': True, 'approach': True, 'payday': True, 'lender': True}" 0.39117280863907034 0.6088271913609276 neutral
"Trump thinks he is the smartest person in a universe that includes only him completely missing the fact that he is also the most stupid" "{'trump': True, 'smart': True, 'person': True, 'universe': True, 'include': True, 'completely': True, 'miss': True, 'fact': True, 'stupid': True}" 0.8415333825899082 0.15846661741009332 positive
"The pace of economic recovery will depend on the virus and efforts to contain it but it will likely be several quarters before GDP returns to its pre pandemic level Learn more" "{'pace': True, 'economic': True, 'recovery': True, 'depend': True, 'virus': True, 'effort': True, 'quarter': True, 'gdp': True, 'return': True, 'pre': True, 'pandemic': True, 'level': True, 'learn': True}" 0.6982344538873567 0.3017655461126443 positive
"RIP May you rest in peace Please for Allah s sake please remove this fake Niazi govt installed by election rigging Negative GDP lowest in Asia" "{'rip': True, 'rest': True, 'peace': True, 'allah': True, 'sake': True, 'remove': True, 'fake': True, 'niazi': True, 'govt': True, 'instal': True, 'election': True, 'rig': True, 'negative': True, 'gdp': True, 'low': True, 'asia': True}" 0.2614649207384405 0.7385350792615576 negative
"GDP and" "{'gdp': True}" 0.30170952246397287 0.6982904775360271 negative
"You ever lose 13 2 and get match mvp Fucking fantastic" "{'lose': True, '13': True, '2': True, 'match': True, 'mvp': True, 'fuck': True, 'fantastic': True}" 0.132679794806818 0.867320205193184 negative
"the country with the most debt in the world and more debt than its GDP" "{'country': True, 'debt': True, 'world': True, 'gdp': True}" 0.1666482019938326 0.8333517980061673 negative
"Ahhh sorry didn t realise" "{'ahhh': True, 'didn': True, 'realise': True}" 0.30170952246397287 0.6982904775360271 negative
"RT This is just partly a GDP being bad thing right Buy a sandwich at Pret and that s GDP Make a sandwich at home and it s not" "{'rt': True, 'partly': True, 'gdp': True, 'bad': True, 'thing': True, 'buy': True, 'sandwich': True, 'pret': True, 'make': True, 'home': True}" 0.07141975371686331 0.9285802462831362 negative
"I hope that Kayleigh McEnany can dance because she may be on DWTS very soon" "{'hope': True, 'kayleigh': True, 'mcenany': True, 'dance': True, 'dwts': True}" 0.30170952246397287 0.6982904775360271 negative
"It partially benefits us yes but it also results in a huge loss in our GDP If we were able to reduce the outflow of money simply by 30 our GDP would grow by 1 5 more" "{'partially': True, 'benefit': True, 'result': True, 'huge': True, 'loss': True, 'gdp': True, 'reduce': True, 'outflow': True, 'money': True, 'simply': True, '30': True, 'grow': True, '1': True, '5': True}" 0.6982344538873549 0.3017655461126443 positive
"USA lost Chinese GDP 27billion" "{'usa': True, 'lose': True, 'chinese': True, 'gdp': True, '27billion': True}" 0.09998803499804988 0.9000119650019506 negative
"Yeaaaaaah About those jobs Funny old world how the ONS ONS rigs stats such as GDP Unemploymeny Figures Interest Rates and Inflation to fit the agenda and push the cr out in the news Reality check Pensions are doomed too Buy XAU XAG BTC XMR" "{'yeaaah': True, 'job': True, 'funny': True, 'world': True, 'ons': True, 'rig': True, 'stats': True, 'gdp': True, 'unemploymeny': True, 'figure': True, 'interest': True, 'rate': True, 'inflation': True, 'fit': True, 'agenda': True, 'push': True, 'cr': True, 'news': True, 'reality': True, 'check': True, 'pension': True, 'doom': True, 'buy': True, 'xau': True, 'xag': True, 'btc': True, 'xmr': True}" 0.9258923998119475 0.07410760018805089 positive
"so much about Trumpian and the Virus He spread to America C est La Vie USA1 UK1 Boris J who also born in America 15 Debts of Raw GDP Good Luck paying them" "{'trumpian': True, 'virus': True, 'spread': True, 'america': True, 'est': True, 'la': True, 'vie': True, 'usa': True, '1': True, 'uk1': True, 'boris': True, 'bear': True, '15': True, 'debt': True, 'raw': True, 'gdp': True, 'good': True, 'luck': True, 'pay': True}" 0.8814416921317192 0.11855830786828149 positive
"Was the plan to sell Puerto Rico PR and buy Greenland FYI PR has a higher GDP than Mississippi" "{'plan': True, 'sell': True, 'puerto': True, 'rico': True, 'pr': True, 'buy': True, 'greenland': True, 'fyi': True, 'high': True, 'gdp': True, 'mississippi': True}" 0.749975070758371 0.2500249292416294 positive
"How are those numbers doing What s the plan How about the bounty How s the GDP Unemployment rate GUESS YOU CAN T ANSWER THE QUESTIONS JohnCornyn" "{'number': True, 'plan': True, 'bounty': True, 'gdp': True, 'unemployment': True, 'rate': True, 'guess': True, 'answer': True, 'question': True, 'johncornyn': True}" 0.30170952246397287 0.6982904775360271 negative
"7 13 17 Q2 E begins M PEP Tu US inflation" "{'7': True, '13': True, '17': True, 'q2': True, 'begin': True, 'pep': True, 'tu': True, 'inflation': True}" 0.8333148670238217 0.16668513297617768 positive
"Some want their GDP to grow and some want to solve their population aging problemor both" "{'gdp': True, 'grow': True, 'solve': True, 'population': True, 'age': True, 'problemor': True}" 0.30170952246397287 0.6982904775360271 negative
"TraitorTrump PutinsGOP Trump is a Maskhole" "{'traitortrump': True, 'putinsgop': True, 'trump': True, 'maskhole': True}" 0.749975070758371 0.2500249292416294 positive
"Meanwhile those know radical socialists at Goldman Sachs have modeled out that universal ish mask wearing will result in a 5 point lessening of the GDP dent from the SARS so I think a little shaming in general is just fine one tool in the box" "{'radical': True, 'socialist': True, 'goldman': True, 'sachs': True, 'model': True, 'universal': True, 'ish': True, 'mask': True, 'wearing': True, 'result': True, '5': True, 'point': True, 'lessening': True, 'gdp': True, 'dent': True, 'sars': True, 'shaming': True, 'general': True, 'fine': True, 'tool': True, 'box': True}" 0.5150564004016388 0.48494359959835953 neutral
"McKinsey Global Institute Better health could add 12 trillion to global GDP in 2040 far more than implementation costs Meanwhile over 70 of the health improvement come from environmental social behavioral and preventive health measures" "{'mckinsey': True, 'global': True, 'institute': True, 'good': True, 'health': True, 'add': True, '12': True, 'trillion': True, 'gdp': True, '2040': True, 'implementation': True, 'cost': True, '70': True, 'improvement': True, 'environmental': True, 'social': True, 'behavioral': True, 'preventive': True, 'measure': True}" 0.9719946507027012 0.028005349297299552 positive
"I think they re probably talking about the oil rich nations that don t count their wealth in gdp because they have Kings that absorb all that profit into their personal coffers" "{'talk': True, 'oil': True, 'rich': True, 'nation': True, 'count': True, 'wealth': True, 'gdp': True, 'king': True, 'absorb': True, 'profit': True, 'personal': True, 'coffer': True}" 0.749975070758371 0.2500249292416294 positive
"It s piddly GDP of 70 billion a year Which isn t a true reflection considering a lot of the Welsh economy anyway But that would put it about 65 in the world Way above a lot of European countries like Slovakia and Estonia Do you think they can t borrow because their piddly" "{'piddly': True, 'gdp': True, '70': True, 'billion': True, 'year': True, 'isn': True, 'true': True, 'reflection': True, 'lot': True, 'welsh': True, 'economy': True, 'put': True, '65': True, 'world': True, 'european': True, 'country': True, 'slovakia': True, 'estonia': True, 'borrow': True}" 0.30170952246397287 0.6982904775360271 negative
"150bn is nearly Scotlands entire GDP Who writes these fantasy articles" "{'150bn': True, 'scotlands': True, 'entire': True, 'gdp': True, 'write': True, 'fantasy': True, 'article': True}" 0.30170952246397287 0.6982904775360271 negative
"One of my fav kids is this little boy from Tibet China has been merciless and since Trump took office they have been worse because they know he does not care It s a reminder of what will happen if America becomes a dictatorship like Russia and China and that s why we resist" "{'fav': True, 'kid': True, 'boy': True, 'tibet': True, 'china': True, 'merciless': True, 'trump': True, 'office': True, 'bad': True, 'care': True, 'reminder': True, 'happen': True, 'america': True, 'dictatorship': True, 'russia': True, 'resist': True}" 0.7408982614446331 0.2591017385553646 positive
"Kuwait s Souk Al Manakh Stock Market Bubble 93 billion pouf gone 3 times Kuwait s GDP in 1982" "{'kuwait': True, 'souk': True, 'al': True, 'manakh': True, 'stock': True, 'market': True, 'bubble': True, '93': True, 'billion': True, 'pouf': True, '3': True, 'time': True, 'gdp': True, '1982': True}" 0.30170952246397287 0.6982904775360271 negative
"Kuwait has been drawing down its General Reserve Fund to plug the deficit which the IMF estimates could reach more than 11 of GDP this year compared with a 4 8 surplus last year Good luck if they re withdrawing more to invest here" "{'kuwait': True, 'draw': True, 'general': True, 'reserve': True, 'fund': True, 'plug': True, 'deficit': True, 'imf': True, 'estimate': True, 'reach': True, '11': True, 'gdp': True, 'year': True, 'compare': True, '4': True, '8': True, 'surplus': True, 'good': True, 'luck': True, 'withdraw': True, 'invest': True}" 0.9541798899621339 0.04582011003786514 positive
"B day era hair was amazing" "{'day': True, 'era': True, 'hair': True, 'amaze': True}" 0.8999880337253697 0.10001196627463017 positive
"If the Trade Open ness Index is the sum of world imports and exports over world GDP isn t that double dipping We can flatten the curve" "{'trade': True, 'open': True, 'ness': True, 'index': True, 'sum': True, 'world': True, 'import': True, 'export': True, 'gdp': True, 'isn': True, 'double': True, 'dip': True, 'flatten': True, 'curve': True}" 0.30170952246397287 0.6982904775360271 negative
"Take debt and finance out of the GDP equation as it should be and then see what you get" "{'debt': True, 'finance': True, 'gdp': True, 'equation': True}" 0.1666482019938326 0.8333517980061673 negative
"Can we see the GDP per capita as well please" "{'gdp': True, 'caput': True}" 0.30170952246397287 0.6982904775360271 negative
"USA done as a country Chinese GDP 27 trillion" "{'usa': True, 'country': True, 'chinese': True, 'gdp': True, '27': True, 'trillion': True}" 0.30170952246397287 0.6982904775360271 negative
"He s got them by the short curlies The USMCA will soon take a swath of their manufacturing leaving the bulk of their GDP as the world leader of Ginseng supplements" "{'short': True, 'curlies': True, 'usmca': True, 'swath': True, 'manufacturing': True, 'leave': True, 'bulk': True, 'gdp': True, 'world': True, 'leader': True, 'ginseng': True, 'supplement': True}" 0.30170952246397287 0.6982904775360271 negative
"AfDB says Nigeria s GDP to contract between 4 4 and 7 2 newsng org business" "{'afdb': True, 'nigeria': True, 'gdp': True, 'contract': True, '4': True, '7': True, '2': True, 'newsng': True, 'org': True, 'business': True}" 0.1666482019938326 0.8333517980061673 negative
"E G So GP is of virus The economic hub of the country that contributes about 1 3rd of SA s GDP Now you are willing to take the risk of killing or temporarily suspending the needed skills because you don t want to fund the only viable transport taxis What s Goal" "{'gp': True, 'virus': True, 'economic': True, 'hub': True, 'country': True, 'contribute': True, '1': True, '3rd': True, 'sa': True, 'gdp': True, 'risk': True, 'kill': True, 'temporarily': True, 'suspend': True, 'skill': True, 'fund': True, 'viable': True, 'transport': True, 'taxis': True, 'goal': True}" 0.18386866036385044 0.816131339636151 negative
"With a 20 GDP deficit where s the money coming from until this is solved its fantasy" "{'20': True, 'gdp': True, 'deficit': True, 'money': True, 'solve': True, 'fantasy': True}" 0.30170952246397287 0.6982904775360271 negative
"Another saving grace is that Canada has plenty of fiscal capacity with pre pandemic debt to GDP at around 30 per cent the lowest ratio in the Group of Seven Borrowing costs are also at all time lows which should keep a lid on public debt charges" "{'save': True, 'grace': True, 'canada': True, 'plenty': True, 'fiscal': True, 'capacity': True, 'pre': True, 'pandemic': True, 'debt': True, 'gdp': True, '30': True, 'cent': True, 'low': True, 'ratio': True, 'group': True, 'borrowing': True, 'cost': True, 'time': True, 'lid': True, 'public': True, 'charge': True}" 0.5812918795626453 0.4187081204373559 neutral
"Growth economy metrics e g GDP that determine the health of a nation s economy measure us only as consumers not citizens humans sentient beings just consumers page 57 FiniteEarthEconomy Houle and Leonar" "{'growth': True, 'economy': True, 'metric': True, 'gdp': True, 'determine': True, 'health': True, 'nation': True, 'measure': True, 'consumer': True, 'citizen': True, 'human': True, 'sentient': True, 'page': True, '57': True, 'finiteeartheconomy': True, 'houle': True, 'leonar': True}" 0.749975070758371 0.2500249292416294 positive
"Usury is how we generate money through fractional reserve banking which serves as the foundation of the economy How much of gdp growth is the result of credit card spending If people couldn t debt spend anymore how would that effect the economy" "{'usury': True, 'generate': True, 'money': True, 'fractional': True, 'reserve': True, 'banking': True, 'serve': True, 'foundation': True, 'economy': True, 'gdp': True, 'growth': True, 'result': True, 'credit': True, 'card': True, 'spending': True, 'people': True, 'couldn': True, 'debt': True, 'spend': True, 'anymore': True, 'effect': True}" 0.1666482019938326 0.8333517980061673 negative
"And what about the executive order to keep meat processing plants open despite being hotspots for covid If the economy and the idea of money circulation is paramount to health and safety you will see hundreds of thousands of workers die Your GDP is eroding itself" "{'executive': True, 'order': True, 'meat': True, 'processing': True, 'plant': True, 'open': True, 'hotspot': True, 'covid': True, 'economy': True, 'idea': True, 'money': True, 'circulation': True, 'paramount': True, 'health': True, 'safety': True, 'hundred': True, 'thousand': True, 'worker': True, 'die': True, 'gdp': True, 'erode': True}" 0.4334059977139973 0.5665940022860005 neutral
"Our valuations are based on discounting cash flows for many years past 2022 years that we expect to average normal and these are much more meaningful to our estimate of intrinsic value than the exact moment the GDP fully recovers Bill Nygren" "{'valuation': True, 'base': True, 'discount': True, 'cash': True, 'flow': True, 'year': True, 'past': True, '2022': True, 'expect': True, 'average': True, 'normal': True, 'meaningful': True, 'estimate': True, 'intrinsic': True, 'exact': True, 'moment': True, 'gdp': True, 'fully': True, 'recovers': True, 'bill': True, 'nygren': True}" 0.749975070758371 0.2500249292416294 positive
"USA has become a totalitarian country communist by following the orders of Putin only 12 of the GDP goes to education compared with 50 for the military to go and invade countries and cause destruction everywhere ignorance is behind trump s dicatorship" "{'usa': True, 'totalitarian': True, 'country': True, 'communist': True, 'follow': True, 'order': True, 'putin': True, '12': True, 'gdp': True, 'education': True, 'compare': True, '50': True, 'military': True, 'invade': True, 'destruction': True, 'ignorance': True, 'trump': True, 'dicatorship': True}" 0.5150405198106728 0.48495948018932483 neutral
"That doesn t explain our GDP contracting 17 inflation rising 250 and business people leaving because of bad policies" "{'doesn': True, 'explain': True, 'gdp': True, 'contract': True, '17': True, 'inflation': True, 'rise': True, '250': True, 'business': True, 'people': True, 'leave': True, 'bad': True, 'policy': True}" 0.07141975371686331 0.9285802462831362 negative
"An example of how the wealth inequality in Mexico is so huge the public figure Carlos Slim Carlos Slim s wealth is so immense that it is the equivalent of Mexico s 6 of their GDP That means that he is as rich as all of the wealth of 20 of Mexico s entire population" "{'wealth': True, 'inequality': True, 'mexico': True, 'huge': True, 'public': True, 'figure': True, 'carlos': True, 'slim': True, 'immense': True, 'equivalent': True, '6': True, 'gdp': True, 'rich': True, '20': True, 'entire': True, 'population': True}" 0.9059986557667699 0.09400134423322878 positive
