"Side hustle might not be a bad idea in this economy" "{'side': True, 'hustle': True, 'bad': True, 'idea': True, 'economy': True}" 0.07141975371686331 0.9285802462831362 negative
"In our case our Tax to GDP has been extremely low VAT in particular Nigeria s 7 5 VAT rate is probably the lowest when compared with some other African countries For example Kenya has about 16 South Africa is about 15 Algeria has 19 Besides at the moment" "{'case': True, 'tax': True, 'gdp': True, 'extremely': True, 'low': True, 'vat': True, 'nigeria': True, '7': True, '5': True, 'rate': True, 'compare': True, 'african': True, 'country': True, 'kenya': True, '16': True, 'south': True, 'africa': True, '15': True, 'algeria': True, '19': True, 'moment': True}" 0.24997507241550607 0.7500249275844936 negative
"The share of tourism revenue in maldivian GDP was dangerously high and now the country will suffer from it Even tourism recovers after a few years government needs to make serious policies for diversification" "{'share': True, 'tourism': True, 'revenue': True, 'maldivian': True, 'gdp': True, 'dangerously': True, 'high': True, 'country': True, 'suffer': True, 'recovers': True, 'year': True, 'government': True, 'make': True, 'policy': True, 'diversification': True}" 0.49790168764420745 0.5020983123557936 neutral
"With ZIRP US can triple they debt sustainably and still be below 100 of GDP unlike CHF and JPY US treasury is on track to having positive carry this year on net debt issuance receiving more income from the ESF portfolio than the interest paid on new debt issuance GodWins" "{'zirp': True, 'triple': True, 'debt': True, 'sustainably': True, '100': True, 'gdp': True, 'unlike': True, 'chf': True, 'jpy': True, 'treasury': True, 'track': True, 'positive': True, 'carry': True, 'year': True, 'net': True, 'issuance': True, 'receive': True, 'income': True, 'esf': True, 'portfolio': True, 'interest': True, 'pay': True, 'godwins': True}" 0.9812994451013405 0.01870055489865942 positive
"Post Covid 19 The Nigerian Economy will see Slow growth A drop in Exchange of goods services High rise in Inflation A fall in GDP to 300B V P Osibanjo in his report said unless there s a strong Leadership 40m Nigerians may lose their Jobs in 2020" "{'post': True, 'covid': True, '19': True, 'nigerian': True, 'economy': True, 'slow': True, 'growth': True, 'drop': True, 'exchange': True, 'good': True, 'service': True, 'high': True, 'rise': True, 'inflation': True, 'fall': True, 'gdp': True, '300b': True, 'osibanjo': True, 'report': True, 'strong': True, 'leadership': True, '40m': True, 'lose': True, 'job': True, '2020': True}" 0.8857933108150807 0.11420668918492337 positive
"Trump Economy GDP growth in last 1 4 of 2019 was 2 1 For entire 2019 it was 2 3 That means economic growth slowed NOT GOOD The Avg growth rate since 1947 has been 3 2 Trump promised if elected that he would blow away the performances of Barack Obama and others" "{'trump': True, 'economy': True, 'gdp': True, 'growth': True, '1': True, '4': True, '2019': True, '2': True, 'entire': True, '3': True, 'economic': True, 'slow': True, 'good': True, 'avg': True, 'rate': True, '1947': True, 'promise': True, 'elect': True, 'blow': True, 'performance': True, 'barack': True, 'obama': True}" 0.9754988515506116 0.024501148449391108 positive
"He s surely following this on Twitter snorting Adderall and binge eating McDonalds" "{'surely': True, 'follow': True, 'twitter': True, 'snort': True, 'adderall': True, 'binge': True, 'eating': True, 'mcdonalds': True}" 0.30170952246397287 0.6982904775360271 negative
"The Coronavirus pandemic officially snapped the United States economic growth streak in the first three months of the year The U S gross domestic product GDP the broadest measure of goods and services" "{'coronavirus': True, 'pandemic': True, 'officially': True, 'snap': True, 'united': True, 'state': True, 'economic': True, 'growth': True, 'streak': True, 'month': True, 'year': True, 'gross': True, 'domestic': True, 'product': True, 'gdp': True, 'broad': True, 'measure': True, 'good': True, 'service': True}" 0.5812918795626453 0.4187081204373549 neutral
"Something about gdp" "{'gdp': True}" 0.30170952246397287 0.6982904775360271 negative
"Cayman Islands ranks 3rd in the world in rate of testing Bermuda ranks 12th we re 131st I don t think it s coincidental that they re significantly wealthier countries than others in the region per capita GDP over 80k" "{'cayman': True, 'islands': True, 'rank': True, '3rd': True, 'world': True, 'rate': True, 'test': True, 'bermuda': True, '12th': True, '131st': True, 'coincidental': True, 'significantly': True, 'wealthy': True, 'country': True, 'region': True, 'caput': True, 'gdp': True, '80k': True}" 0.749975070758371 0.2500249292416294 positive
"Silver 27 31 Looking at precious metals to see where it s at VERY possible gold fintwit GLD silver SLV inflation debt gdp xauxag" "{'silver': True, '27': True, '31': True, 'precious': True, 'metal': True, 'gold': True, 'fintwit': True, 'gld': True, 'slv': True, 'inflation': True, 'debt': True, 'gdp': True, 'xauxag': True}" 0.9059986557667699 0.09400134423322878 positive
"2020 Germany Unemployment Rate and GDP Last 40 Years Deutschland Arbei via YouTube" "{'2020': True, 'germany': True, 'unemployment': True, 'rate': True, 'gdp': True, '40': True, 'year': True, 'deutschland': True, 'arbei': True, 'youtube': True}" 0.30170952246397287 0.6982904775360271 negative
"Chamchas of Govt used to import goods sell in India with a large profit Recently big industrial houses import a lot without making any export as the difference contribute to GDP that is not known by these ppl As trade gap is negative for 50 yrs India s GDP is low" "{'chamchas': True, 'govt': True, 'import': True, 'good': True, 'sell': True, 'india': True, 'large': True, 'profit': True, 'recently': True, 'big': True, 'industrial': True, 'house': True, 'lot': True, 'make': True, 'export': True, 'difference': True, 'contribute': True, 'gdp': True, 'ppl': True, 'trade': True, 'gap': True, 'negative': True, '50': True, 'yr': True, 'low': True}" 0.49790168764420745 0.5020983123557924 neutral
"It wasn t 40 of GDP" "{'wasn': True, '40': True, 'gdp': True}" 0.30170952246397287 0.6982904775360271 negative
"privatizing of prisons for prison slave labors benefits white owned white led companies and to say well they d have X GDP if they were a country They don t have a country because we ripped them from theirs and built wealth off their backs for 400 years" "{'privatizing': True, 'prison': True, 'slave': True, 'labor': True, 'benefit': True, 'white': True, 'lead': True, 'company': True, 'gdp': True, 'country': True, 'rip': True, 'build': True, 'wealth': True, 'back': True, '400': True, 'year': True}" 0.9450695912450247 0.0549304087549758 positive
"realDonaldTrump Such a crowd Looks like the silent majority is also invisible" "{'realdonaldtrump': True, 'crowd': True, 'silent': True, 'majority': True, 'invisible': True}" 0.6409131755835503 0.35908682441645073 neutral
"Now do market cap to GDP corporate debt to GDP debt to Ebitda price to sales etc all of which are entirely absent from this bubble denying bullshit article" "{'market': True, 'cap': True, 'gdp': True, 'corporate': True, 'debt': True, 'ebitda': True, 'price': True, 'sale': True, 'absent': True, 'bubble': True, 'denying': True, 'bullshit': True, 'article': True}" 0.0847127938578133 0.9152872061421854 negative
"Monetary theory says nominal GDP equals the money supply times the recycle rate of money in the economy but since the recycle rate is so poor right now a greater reliance is needed on the amount of money that is in circulation" "{'monetary': True, 'theory': True, 'nominal': True, 'gdp': True, 'equal': True, 'money': True, 'supply': True, 'time': True, 'recycle': True, 'rate': True, 'economy': True, 'poor': True, 'great': True, 'reliance': True, 'amount': True, 'circulation': True}" 0.8740790898084911 0.12592091019150928 positive
"Monetary theory says nominal GDP equals the money supply times the recycle rate of money in the economy but since the recycle rate is so poor right now a greater reliance is needed on the amount of money that is in circulation" "{'monetary': True, 'theory': True, 'nominal': True, 'gdp': True, 'equal': True, 'money': True, 'supply': True, 'time': True, 'recycle': True, 'rate': True, 'economy': True, 'poor': True, 'great': True, 'reliance': True, 'amount': True, 'circulation': True}" 0.8740790898084911 0.12592091019150928 positive
"so i just found out that the American military has a budget of 721 5 BILLION dollars i mean i knew it was a lot but damn if the US military was a country it would have the 19th highest GDP in the world just behind the Netherlands" "{'find': True, 'american': True, 'military': True, 'budget': True, '721': True, '5': True, 'billion': True, 'dollar': True, 'lot': True, 'damn': True, 'country': True, '19th': True, 'high': True, 'gdp': True, 'world': True, 'netherlands': True}" 0.4354355567364681 0.5645644432635312 neutral
"Looks like the silent majority is also invisible" "{'silent': True, 'majority': True, 'invisible': True}" 0.6982344538873567 0.3017655461126443 positive
"It s inevitable Italy s debt to GDP will hit 165 by the end of the year The only question is whether the EZ becomes a full blown debt union or if the Euro ruptures Those are the only two options" "{'inevitable': True, 'italy': True, 'debt': True, 'gdp': True, 'hit': True, '165': True, 'end': True, 'year': True, 'question': True, 'ez': True, 'full': True, 'blown': True, 'union': True, 'euro': True, 'rupture': True, 'option': True}" 0.1063365282252579 0.8936634717747431 negative
"Homo capensis specie Luciferian Satanist globalists want to bring in Illuminati NWO communist government poor slave class reptilian wealthy elite terrorism 99 depopulation genocide They hate Donald Trump GDP 3 8 unemployment 4 1 24 200 stock market free America" "{'homo': True, 'capensis': True, 'specie': True, 'luciferian': True, 'satanist': True, 'globalists': True, 'bring': True, 'illuminati': True, 'nwo': True, 'communist': True, 'government': True, 'poor': True, 'slave': True, 'class': True, 'reptilian': True, 'wealthy': True, 'elite': True, 'terrorism': True, '99': True, 'depopulation': True, 'genocide': True, 'hate': True, 'donald': True, 'trump': True, 'gdp': True, '3': True, '8': True, 'unemployment': True, '4': True, '1': True, '24': True, '200': True, 'stock': True, 'market': True, 'free': True, 'america': True}" 0.9966054778407287 0.0033945221592712386 positive
"Dear Minister Mbalula this will be a huge mistake as these guys aren t contributing to GDP These are the same guys who terrorise commuters and motorists they aren t special in any form May they apply 4 R350 just like other citizens They should learn to save 4 rainy days" "{'dear': True, 'minister': True, 'mbalula': True, 'huge': True, 'mistake': True, 'guy': True, 'aren': True, 'contribute': True, 'gdp': True, 'terrorise': True, 'commuter': True, 'motorist': True, 'special': True, 'form': True, 'apply': True, '4': True, 'r350': True, 'citizen': True, 'learn': True, 'save': True, 'rainy': True, 'day': True}" 0.1666482019938326 0.8333517980061673 negative
"UK public debt more 100 GDP" "{'uk': True, 'public': True, 'debt': True, '100': True, 'gdp': True}" 0.1666482019938326 0.8333517980061673 negative
"You won t find anyone at China Matters arguing we should ignore Human rights issues But all countries trade with China because it s in their interest to do so According to USTR US737 billion in 2018 That s roughly equivalent to half Australia s GDP" "{'win': True, 'find': True, 'china': True, 'matter': True, 'argue': True, 'ignore': True, 'human': True, 'issue': True, 'country': True, 'trade': True, 'interest': True, 'accord': True, 'ustr': True, 'us737': True, 'billion': True, '2018': True, 'roughly': True, 'equivalent': True, 'half': True, 'australia': True, 'gdp': True}" 0.9758906235547111 0.02410937644528638 positive
"The three states in the South are in the Top 10 of GDP per capita Brasilia and Rio GDP per capita is misleading because of civil service pay and oil Below São Paulo but in the same range as the states in the Center West" "{'state': True, 'south': True, 'top': True, '10': True, 'gdp': True, 'caput': True, 'brasilia': True, 'rio': True, 'mislead': True, 'civil': True, 'service': True, 'pay': True, 'oil': True, 'são': True, 'paulo': True, 'range': True, 'center': True, 'west': True}" 0.6982344538873549 0.3017655461126443 positive
"Think you need therapy no one in his her right mind can support a No deal Brexit before or even more so after a 20 drop in GDP Except plonkers and venture capitalists" "{'therapy': True, 'mind': True, 'support': True, 'deal': True, 'brexit': True, '20': True, 'drop': True, 'gdp': True, 'plonkers': True, 'venture': True, 'capitalist': True}" 0.8999880337253697 0.10001196627463017 positive
"You would sell your country and open it s doors to anyone on the face of the globe for an unlimited amount of time for a few extra GDP points Then tell me that I m a sellout Again your attempts to play me off against fellow whites in England is not working" "{'sell': True, 'country': True, 'open': True, 'door': True, 'face': True, 'globe': True, 'unlimited': True, 'amount': True, 'time': True, 'extra': True, 'gdp': True, 'point': True, 'sellout': True, 'attempt': True, 'play': True, 'fellow': True, 'white': True, 'england': True, 'work': True}" 0.9574268928725194 0.04257310712748012 positive
"Yep time of participation trophies and food stamps 8 yrs Chicago bks killing each other nothing from Obama economy in shambles telling buisness owners you didn t earn what you have criticized Christians gun owners GDP never be over 1 percent Trump got it to 3 5" "{'yep': True, 'time': True, 'participation': True, 'trophy': True, 'food': True, 'stamp': True, '8': True, 'yr': True, 'chicago': True, 'bks': True, 'kill': True, 'obama': True, 'economy': True, 'shamble': True, 'buisness': True, 'owner': True, 'didn': True, 'earn': True, 'criticize': True, 'christian': True, 'gun': True, 'gdp': True, '1': True, 'percent': True, 'trump': True, '3': True, '5': True}" 0.5276776698591891 0.47232233014081154 neutral
"Do you dispute the conclusion of Goldman Sachs that since the 2016 referendum Brexit has cost British economy about 600 million pounds per week 2 4 of GDP with worse to come if there is no deal" "{'dispute': True, 'conclusion': True, 'goldman': True, 'sachs': True, '2016': True, 'referendum': True, 'brexit': True, 'cost': True, 'british': True, 'economy': True, '600': True, 'million': True, 'pound': True, 'week': True, '2': True, '4': True, 'gdp': True, 'bad': True, 'deal': True}" 0.016208421562076723 0.983791578437923 negative
"To be accurate 43 of our GDP Any idea of what it would take to plug that hole" "{'accurate': True, '43': True, 'gdp': True, 'idea': True, 'plug': True, 'hole': True}" 0.749975070758371 0.2500249292416294 positive
"Sparse crowd of one million" "{'sparse': True, 'crowd': True, 'million': True}" 0.24997507241550607 0.7500249275844936 negative
"Since US GDP is up by 12 since 2015 US Companies Revenues might have gone up by only 8 during this period This could mean that the GDP growth is due to Government Spending increase rather than Consumption a trend that historically has preceeded recessions Well here we r" "{'gdp': True, '12': True, '2015': True, 'company': True, 'revenue': True, '8': True, 'period': True, 'growth': True, 'due': True, 'government': True, 'spend': True, 'increase': True, 'consumption': True, 'trend': True, 'historically': True, 'preceeded': True, 'recession': True}" 0.24997507241550607 0.7500249275844936 negative
"Sparse crowd of 1 million" "{'sparse': True, 'crowd': True, '1': True, 'million': True}" 0.24997507241550607 0.7500249275844936 negative
"Global foreign direct investment is expected to plunge by 40 in 2020 5 10 in 2021 recover in 2022 U shape recovery unlike a V shape for GDP and trade according to UNCTAD World Investment Report 2020" "{'global': True, 'foreign': True, 'direct': True, 'investment': True, 'expect': True, 'plunge': True, '40': True, '2020': True, '5': True, '10': True, '2021': True, 'recover': True, '2022': True, 'shape': True, 'recovery': True, 'unlike': True, 'gdp': True, 'trade': True, 'accord': True, 'unctad': True, 'world': True, 'report': True}" 0.9541798899621339 0.04582011003786514 positive
"Those are s of GDP That is big" "{'gdp': True, 'big': True}" 0.30170952246397287 0.6982904775360271 negative
"Critics have said that spending half of our country s GDP on developing an army of state of the art cyborgs with advanced weapons systems and an AI specifically trained to neutralize threats was a bad idea" "{'critic': True, 'spend': True, 'half': True, 'country': True, 'gdp': True, 'develop': True, 'army': True, 'state': True, 'art': True, 'cyborg': True, 'advanced': True, 'weapon': True, 'system': True, 'ai': True, 'specifically': True, 'train': True, 'neutralize': True, 'threat': True, 'bad': True, 'idea': True}" 0.10263964019338108 0.8973603598066209 negative
"100 Landlocking isn t a prerequisite of poor economy 49 countries in the world are landlocked and approx 6 of them rank among the richest countries by GDP Alberta would as an independent nation feature in the top 10 of richest countries in the world by GDP" "{'100': True, 'landlocking': True, 'isn': True, 'prerequisite': True, 'poor': True, 'economy': True, '49': True, 'country': True, 'world': True, 'landlocked': True, 'approx': True, '6': True, 'rank': True, 'rich': True, 'gdp': True, 'alberta': True, 'independent': True, 'nation': True, 'feature': True, 'top': True, '10': True, 'richest': True}" 0.963993323437137 0.03600667656286156 positive
"I lived there you know nothing stop acting like you do He gave couples free homes Gave every new born 5000 Made oil cheaper than water on libya Had the best economy the highest gdp Best living conditions Low unemployment Low crime No slave trade No racism And he was african" "{'live': True, 'stop': True, 'acting': True, 'give': True, 'couple': True, 'free': True, 'home': True, 'born': True, '5000': True, 'make': True, 'oil': True, 'cheap': True, 'water': True, 'libya': True, 'economy': True, 'high': True, 'gdp': True, 'living': True, 'condition': True, 'low': True, 'unemployment': True, 'crime': True, 'slave': True, 'trade': True, 'racism': True, 'african': True}" 0.8156282256594455 0.18437177434055266 positive
"Abolition of slavery where slave owners were compensated to the tune of 40 of GDP and indentured labour replaced it Makes me angry and I don t suffer from the consequences of things like it So I can see why some folk would be more angry than me" "{'abolition': True, 'slavery': True, 'slave': True, 'owner': True, 'compensate': True, 'tune': True, '40': True, 'gdp': True, 'indenture': True, 'labour': True, 'replace': True, 'make': True, 'angry': True, 'suffer': True, 'consequence': True, 'thing': True, 'folk': True}" 0.02968888859636036 0.970311111403642 negative
"People Polititians are stealing billions of of the GDP yes Billions for their own needs When Europe comes around to help them the money vanishes and Europe didn t help them officially The balkan region is recovering currently still unstable but recovering Eastern europe" "{'people': True, 'polititians': True, 'steal': True, 'billion': True, 'gdp': True, 'europe': True, 'money': True, 'vanishes': True, 'didn': True, 'officially': True, 'balkan': True, 'region': True, 'recover': True, 'unstable': True, 'eastern': True}" 0.3730200239183613 0.6269799760816365 neutral
"great video Can you do your next video on Market Cap to GDP" "{'great': True, 'video': True, 'market': True, 'cap': True, 'gdp': True}" 0.8999880337253697 0.10001196627463017 positive
"Why was quality of life and GDP per capita higher in the USSR and other Eastern Bloc countries then" "{'quality': True, 'life': True, 'gdp': True, 'caput': True, 'higher': True, 'ussr': True, 'eastern': True, 'bloc': True, 'country': True}" 0.30170952246397287 0.6982904775360271 negative
"21 Jun Stocks heavy US firm heading into the weekend Flash PMIs US Q1 GDP RBNZ Meeting in focs this week Friday turned into a choppy session The European stock indices ended the day around 0 75 higher but the major US indices declined late" "{'21': True, 'jun': True, 'stock': True, 'heavy': True, 'firm': True, 'head': True, 'weekend': True, 'flash': True, 'pmis': True, 'q1': True, 'gdp': True, 'rbnz': True, 'meeting': True, 'focs': True, 'week': True, 'friday': True, 'turn': True, 'choppy': True, 'session': True, 'european': True, 'index': True, 'end': True, 'day': True, '0': True, '75': True, 'high': True, 'major': True, 'decline': True, 'late': True}" 0.3710901614617868 0.6289098385382111 neutral
"How about instead of consumption we use this time to invest in infrastructure and force savings across the populace such that we can improve productivity and accelerate GDP growth in the future which will then help pay down the burgeoning debt burden" "{'consumption': True, 'time': True, 'invest': True, 'infrastructure': True, 'force': True, 'saving': True, 'populace': True, 'improve': True, 'productivity': True, 'accelerate': True, 'gdp': True, 'growth': True, 'future': True, 'pay': True, 'burgeon': True, 'debt': True, 'burden': True}" 0.9454968379623628 0.054503162037636686 positive
"Sorry the Levant has reached its quota of failed states Feel free to apply again when you can get your GDP capita over 20 000" "{'levant': True, 'reach': True, 'quota': True, 'failed': True, 'state': True, 'feel': True, 'free': True, 'apply': True, 'gdp': True, 'caput': True, '20': True, '000': True}" 0.749975070758371 0.2500249292416294 positive
"SMEs will be vitally important to re building the Australian economy Historically SMEs have employed 45 of Australia s workforce and contributed 30 to GDP It s patient capital that SMEs need right now to re boot Victoria launches 250m growth fund" "{'smes': True, 'vitally': True, 'important': True, 'build': True, 'australian': True, 'economy': True, 'historically': True, 'employ': True, '45': True, 'australia': True, 'workforce': True, 'contribute': True, '30': True, 'gdp': True, 'patient': True, 'capital': True, 'boot': True, 'victoria': True, 'launch': True, '250m': True, 'growth': True, 'fund': True}" 0.9541798899621339 0.04582011003786514 positive
"Yes China has big economy but we are also good in GDP PPP as 3rd postion However China don t have democracy It may turned into civil war in China but India keep growing fast and 2030 will get big height in upcoming Now most of companies leaving china due to COVID19" "{'china': True, 'big': True, 'economy': True, 'good': True, 'gdp': True, 'ppp': True, '3rd': True, 'postion': True, 'democracy': True, 'turn': True, 'civil': True, 'war': True, 'india': True, 'grow': True, 'fast': True, '2030': True, 'height': True, 'upcoming': True, 'company': True, 'leave': True, 'due': True, 'covid': True, '19': True}" 0.9719946507027012 0.028005349297299552 positive
"40 of British GDP was spent on stopping slavery 40 That s crazy amount for a country to spend on any one thing" "{'40': True, 'british': True, 'gdp': True, 'spend': True, 'stop': True, 'slavery': True, 'crazy': True, 'amount': True, 'country': True, 'thing': True}" 0.1666482019938326 0.8333517980061673 negative
"Wait until you realize that the metric you re actually seeking there is CO2 joules of GDP And don t forget about soil depletion" "{'wait': True, 'realize': True, 'metric': True, 'seek': True, 'co2': True, 'joule': True, 'gdp': True, 'forget': True, 'soil': True, 'depletion': True}" 0.30170952246397287 0.6982904775360271 negative
"In the Amazon Overview it said US overrun by China Russia Iran Hezbollah Iran Hezbollah They can t stop Syria from being turned into a hole and they ll attack the US Russia s GDP Calif So China s v busy w HK Good read perhaps but the premise" "{'amazon': True, 'overview': True, 'overrun': True, 'china': True, 'russia': True, 'iran': True, 'hezbollah': True, 'stop': True, 'syria': True, 'turn': True, 'hole': True, 'll': True, 'attack': True, 'gdp': True, 'calif': True, 'busy': True, 'hk': True, 'good': True, 'read': True, 'premise': True}" 0.5171193463097628 0.48288065369023847 neutral
"hate to break this like so but I feel I need to mention this The job losses will entirely be felt in the pharma industries I will let you speculate on those I am not permitted to say Massive impact on local GDP Waterford pharma" "{'hate': True, 'break': True, 'feel': True, 'mention': True, 'job': True, 'loss': True, 'felt': True, 'pharma': True, 'industry': True, 'speculate': True, 'permit': True, 'massive': True, 'impact': True, 'local': True, 'gdp': True, 'waterford': True}" 0.016714374195060132 0.9832856258049403 negative
"Losers have the excuses everytime And when did Modi gave any land WTF There isnt any authentic source which you can provide for you claim as far as I concern so stop dreaming and increase the GDP of Philadelphia Period" "{'loser': True, 'excuse': True, 'everytime': True, 'modi': True, 'give': True, 'land': True, 'wtf': True, 'isnt': True, 'authentic': True, 'source': True, 'provide': True, 'claim': True, 'concern': True, 'stop': True, 'dreaming': True, 'increase': True, 'gdp': True, 'philadelphia': True, 'period': True}" 0.18659378757403589 0.8134062124259653 negative
"You might survive But with less social services less buying power with a worthless loonie and higher taxes that eat up any spare cash you d use to keep the economy afloat AB is the biggest per capita contributor to our GDP as well as the largest contributor to equalization" "{'survive': True, 'social': True, 'service': True, 'buy': True, 'power': True, 'worthless': True, 'loonie': True, 'high': True, 'tax': True, 'eat': True, 'spare': True, 'cash': True, 'economy': True, 'afloat': True, 'ab': True, 'big': True, 'caput': True, 'contributor': True, 'gdp': True, 'large': True, 'equalization': True}" 0.6409131755835503 0.35908682441645073 neutral
"Not many ordinary citizens care about GDP figures they care about the quality of life Something that labour and the conservatives seem to not understand When they start talking about real issues we will be on the way to a better society" "{'ordinary': True, 'citizen': True, 'care': True, 'gdp': True, 'figure': True, 'quality': True, 'life': True, 'labour': True, 'conservative': True, 'understand': True, 'start': True, 'talk': True, 'real': True, 'issue': True, 'good': True, 'society': True}" 0.5171193463097628 0.48288065369023847 neutral
"Joe Biden s plan to ban hydraulic fracturing would quadruple electricity prices reduce Gross Domestic Product GDP by 7 1 trillion and increase natural gas prices by 324 percent from 2021 to 2025 causing household energy bills to more than quadruple" "{'joe': True, 'biden': True, 'plan': True, 'ban': True, 'hydraulic': True, 'fracture': True, 'quadruple': True, 'electricity': True, 'price': True, 'reduce': True, 'gross': True, 'domestic': True, 'product': True, 'gdp': True, '7': True, '1': True, 'trillion': True, 'increase': True, 'natural': True, 'gas': True, '324': True, 'percent': True, '2021': True, '2025': True, 'household': True, 'energy': True, 'bill': True}" 0.13364061012530412 0.8663593898746949 negative
"Couldn t bring water to store what s the logic I take a sip accidentally cough whilst ALSO having this long since peaked man made disease AND being within 6 feet of someone all at the same time Not to mention our only GDP is prob Made In The USA face coverings by now" "{'couldn': True, 'bring': True, 'water': True, 'store': True, 'logic': True, 'sip': True, 'accidentally': True, 'cough': True, 'whilst': True, 'long': True, 'peak': True, 'man': True, 'make': True, 'disease': True, '6': True, 'foot': True, 'time': True, 'mention': True, 'gdp': True, 'prob': True, 'usa': True, 'face': True, 'covering': True}" 0.1666482019938326 0.8333517980061673 negative
"it depends on how you measure it quantitatively BAME add to the workforce which increases GDP or provide billions in taxes etc or qualitatively where they import cultural aspects e g food which creates jobs" "{'depend': True, 'measure': True, 'quantitatively': True, 'bame': True, 'add': True, 'workforce': True, 'increase': True, 'gdp': True, 'provide': True, 'billion': True, 'tax': True, 'qualitatively': True, 'import': True, 'cultural': True, 'aspect': True, 'food': True, 'create': True, 'job': True}" 0.24997507241550607 0.7500249275844936 negative
"FYI in case any MAGAts argue conman donald generated great economic numbers NOT true REAL GDP AVG is about the same as with Obama unemployment a little better but HERE is the difference conman donald RACKED UP THE FEDERAL CREDIT CARD to JUICE the economy Taxpayers LOSE" "{'fyi': True, 'case': True, 'magats': True, 'argue': True, 'conman': True, 'donald': True, 'generate': True, 'great': True, 'economic': True, 'number': True, 'true': True, 'real': True, 'gdp': True, 'avg': True, 'obama': True, 'unemployment': True, 'good': True, 'difference': True, 'rack': True, 'federal': True, 'credit': True, 'card': True, 'juice': True, 'economy': True, 'taxpayer': True, 'lose': True}" 0.9413956379352573 0.05860436206474409 positive
"GDP doesn t matter if all that wealth is concentrated at the top Workers build that wealth and they deserve it all Socialism built modern China They liberalized in order to convince foreign capitalists to invest in their country" "{'gdp': True, 'doesn': True, 'matter': True, 'wealth': True, 'concentrate': True, 'top': True, 'worker': True, 'build': True, 'deserve': True, 'socialism': True, 'modern': True, 'china': True, 'liberalize': True, 'order': True, 'convince': True, 'foreign': True, 'capitalist': True, 'invest': True, 'country': True}" 0.9958669768918773 0.004133023108123329 positive
"It s not for sure It s a socialist dictatorship with Capitalism towards the outside Market reforms started in 80 s under Deng and continued well into the 90 s That s when you see GDP rising" "{'socialist': True, 'dictatorship': True, 'capitalism': True, 'market': True, 'reform': True, 'start': True, '80': True, 'deng': True, 'continue': True, '90': True, 'gdp': True, 'rise': True}" 0.8740790898084911 0.12592091019150928 positive
"You ve read the forecasts for GDP and the GDP result for April" "{'ve': True, 'read': True, 'forecast': True, 'gdp': True, 'result': True, 'april': True}" 0.24997507241550607 0.7500249275844936 negative
"Great post 70 world s GDP is outside of US Develop your business with less time or risk Save 550 Bring 2 extra coworkers promo ends Friday" "{'great': True, 'post': True, '70': True, 'world': True, 'gdp': True, 'develop': True, 'business': True, 'time': True, 'risk': True, 'save': True, '550': True, 'bring': True, '2': True, 'extra': True, 'coworkers': True, 'promo': True, 'end': True, 'friday': True}" 0.6584266827403117 0.341573317259689 positive
"Unlikely at the moment US would go for that any time soon if it goes for that There is huge developmental gap bw US and china And china can be balanced w india as even w 5times gdp gap techno gap is not unrecoverable Besides bilateral order naturally limits nat interest" "{'moment': True, 'time': True, 'huge': True, 'developmental': True, 'gap': True, 'bw': True, 'china': True, 'balance': True, 'india': True, '5times': True, 'gdp': True, 'techno': True, 'unrecoverable': True, 'bilateral': True, 'order': True, 'naturally': True, 'limit': True, 'nat': True, 'interest': True}" 0.9574268928725194 0.04257310712748012 positive
"India GDP will be rise" "{'india': True, 'gdp': True, 'rise': True}" 0.30170952246397287 0.6982904775360271 negative
"Sounds like an anglo saxon bdsm wet dream nightmare Diabolical I am the enemy of that shitstorm Here are the superpowers of the new era USA EU China CPTPP Each has more or less the same GDP as each other" "{'sound': True, 'anglo': True, 'saxon': True, 'bdsm': True, 'wet': True, 'dream': True, 'nightmare': True, 'diabolical': True, 'enemy': True, 'shitstorm': True, 'superpower': True, 'era': True, 'usa': True, 'eu': True, 'china': True, 'cptpp': True, 'gdp': True}" 0.1063365282252579 0.8936634717747431 negative
"Buffett Indicator is the ratio of total market cap over GDP This at 147 which points to an extremely overvalued stock market The money the Fed prints flows into stocks but is not getting down to the real economy" "{'buffett': True, 'indicator': True, 'ratio': True, 'total': True, 'market': True, 'cap': True, 'gdp': True, '147': True, 'point': True, 'extremely': True, 'overvalued': True, 'stock': True, 'money': True, 'fed': True, 'print': True, 'flow': True, 'real': True, 'economy': True}" 0.30170952246397287 0.6982904775360271 negative
"Some numbers If black Americans were a country they would have the 46th largest GDP in the world They don t need a Little white girl helping them out" "{'number': True, 'black': True, 'american': True, 'country': True, '46th': True, 'large': True, 'gdp': True, 'world': True, 'white': True, 'girl': True}" 0.30170952246397287 0.6982904775360271 negative
"Not that his data is fake it s that the data is for 2018 Kenya GDP by 2019 was 99 246 billion and projected to be 105 billion by the end of 2020" "{'data': True, 'fake': True, '2018': True, 'kenya': True, 'gdp': True, '2019': True, '99': True, '246': True, 'billion': True, 'project': True, '105': True, 'end': True, '2020': True}" 0.24997507241550607 0.7500249275844936 negative
"Inflation s not easy to get a handle on from what I ve been told by bankers economists One recent explanation from LNP feds is that low inflation is related to low or weak GDP growth" "{'inflation': True, 'easy': True, 'handle': True, 've': True, 'banker': True, 'economist': True, 'recent': True, 'explanation': True, 'lnp': True, 'fed': True, 'low': True, 'relate': True, 'weak': True, 'gdp': True, 'growth': True}" 0.8063753201565975 0.19362467984340445 positive
